bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Health & Fitness","/explore/health-fitness","/projects/ceres-chill-the-world-s-first-breastmilk-chiller","2019-08-29T23:59:59-07:00","USD","27246","1.770333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wchmjp5smotzytazuc69.jpg","true","false","null","2019-07-25T00:00:00-07:00","null","null","null","null","null","2488775","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Grab-and-Go Breastmilk Storage Thermos That Changes Everything","[""babies"",""female founders"",""women"",""bottles"",""family""]","Ceres Chill: The World's First Breastmilk Chiller"
"null","Transportation","/explore/transportation","/projects/cliqmaps-app","2015-06-14T23:59:59-07:00","USD","583","0.01166","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fgsoqkho1w0rwwnen3di.jpg","false","false","null","2015-05-05T10:10:43-07:00","null","null","null","null","null","1182798","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""LET IT RIDE""","[""other""]","Cliqmaps App"
"null","Transportation","/explore/transportation","/projects/join-our-world-record-inverted-tunnel-drive-stunt","2014-12-17T23:59:59-08:00","USD","120","0.00048","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e4lzheea9yvob7uzs81g.jpg","false","false","null","2014-11-17T15:38:54-08:00","null","null","null","null","null","1020209","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We will drive a specially prepared race car upside down on the ceiling of a tunnel.","[""other""]","Join Our World Record Inverted Tunnel Drive Stunt"
"null","Music","/explore/music","/projects/help-make-prizepalooza-a-reality","2020-08-06T23:59:59-07:00","USD","7854","1.5708","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ggqwkylnz7reszwr3ail.jpg","true","false","null","2020-07-06T00:00:00-07:00","null","null","null","null","null","2611052","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An online music fest and fundraiser to help support indie filmmakers and musicians.","[""music video"",""festival"",""food"",""indie""]","Help Make PrizePalooza a Reality"
"null","Wellness","/explore/wellness","/projects/go-love-yourself-books","2017-10-15T23:59:59-07:00","USD","5800","1","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/a2n4uqz3h56ly87pxvwa.jpg","false","false","null","2017-09-10T18:53:37-07:00","null","null","null","null","null","2211508","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Live your best life: A self-help and self-care book subscription box just for you!","[""books""]","Go Love Yourself!"
"null","Productivity","/explore/productivity","/projects/portable-voice-assistant-for-productivity","2017-03-16T23:59:59-07:00","USD","444042","6.04046","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jln88qxtubptoosqcqut.jpg","false","false","null","2017-03-15T23:59:59-07:00","null","null","null","null","prototype","2057520","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","With Senstone you can calendar events, create reminders, take notes and more.","[""other""]","Portable Voice Assistant for Productivity"
"null","Home","/explore/home","/projects/dori-watering-plants-for-you","2016-10-01T23:59:59-07:00","USD","370","0.008222222222","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s0s5iuhcroorguk4ctnc.jpg","false","false","null","2016-08-12T11:26:34-07:00","null","null","null","null","prototype","1713739","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Dori is a smart flower pot, it uses sensors and irrigation system to water your plants effortlessly.","[""smart home""]","Dori: watering plants for you"
"null","Home","/explore/home","/projects/pho2wall","2019-07-26T23:59:59-07:00","EUR","310","0.020666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/n2xwt8es2x1nn2mm7wsm.jpg","false","false","null","2019-05-27T00:00:00-07:00","null","null","null","null","null","2492334","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Tool to controll wall of displays via wifi","[""family"",""iphone"",""album""]","PHO2WALL"
"null","Health & Fitness","/explore/health-fitness","/projects/grow-with-us-native-botanicals","2020-11-11T23:59:59-08:00","USD","1375","0.1375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/odqhawb8esooojafnivd.jpg","false","false","null","2020-10-12T00:00:00-07:00","null","null","null","null","null","2635619","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us bring traditional Native American medicines into modern wellness products","[""beauty"",""garden"",""love"",""community"",""indie""]","Grow with Us: Native Botanicals"
"null","Education","/explore/education","/projects/mentors-inspiring-boys-and-girls","2015-06-27T23:59:59-07:00","USD","55","0.004851799577","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ypbc0dmqdeobpyyri1ke.jpg","false","false","null","2015-04-28T21:31:16-07:00","null","null","null","null","null","1246608","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Kids at Mentors Inspiring Boys & Girls learn hip hop, step, writing and theater!","[""other""]","Mentors Inspiring Boys and Girls"
"null","Video Games","/explore/video-games","/projects/websheets","2015-08-28T23:59:59-07:00","USD","310","0.00775","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vk9moog6fvao1cc6nwxf.jpg","false","false","null","2015-07-29T21:42:54-07:00","null","null","null","null","null","1373419","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Game changing technology that makes big data accessible to all.","[""other""]","Websheets"
"null","Dance & Theater","/explore/dance-theater","/projects/hello-and-goodbye-2019","2019-05-10T23:59:59-07:00","CAD","1860","0.338181818182","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/awriva5claxsbcgvzvqy.jpg","false","false","null","2019-03-26T00:00:00-07:00","null","null","null","null","null","2465495","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bringing to life Athol Fugard's deceptive memory play for an 8 show run in Vancouver this summer.","[""drama"",""community"",""family"",""indie""]","Hello and Goodbye 2019"
"null","Dance & Theater","/explore/dance-theater","/projects/the-wicker-husband-a-folk-musical","2016-04-02T23:59:59-07:00","GBP","5550","0.584210526316","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zroftrnqbpaqzzhxz1ts.jpg","false","false","null","2016-02-24T07:48:06-08:00","null","null","null","null","null","1335569","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help new folk musical, The Wicker Husband, raise support for development and puppet design.","[""other""]","THE WICKER HUSBAND a folk musical"
"null","Tabletop Games","/explore/tabletop-games","/projects/turo-dora-daraloja-a-jatek","2021-01-02T23:59:59-08:00","EUR","275","0.1375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vxlkeaxojnidaua5cduq.jpg","false","false","null","2020-11-03T00:00:00-08:00","null","null","null","null","null","2640031","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A szélső jobb sarok bajnoka a ballibsi transzsimogatók ellen!","[""adventure""]","Túró Dóra Darálója - a játék"
"null","Camera Gear","/explore/camera-gear","/projects/wiral-lite-the-first-easy-to-use-cable-cam","2017-12-16T23:59:59-08:00","USD","1592776","35.182666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oectpkmgcafe4j66u4vz.jpg","false","false","null","2017-11-01T17:00:00-07:00","null","null","null","null","production","2258118","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","AFFORDABLE and EASY-TO-USE Cable Cam for GoPro and cameras up to 3.3 lbs.","[""community"",""design"",""first-time founders"",""smart phones"",""youtube""]","Wiral LITE - The First Easy-To-Use Cable Cam"
"null","Productivity","/explore/productivity","/projects/vkliq-smart-technology-for-networking--2","2017-06-20T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mqti92mnt6azytnt5wv2.jpg","false","false","null","2017-04-21T10:09:35-07:00","null","null","null","null","null","2076838","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Never Be Left Out","[""other""]","VKLiQ: Smart Technology for Networking"
"null","Photography","/explore/photography","/projects/photography-project","2011-05-31T23:59:00-07:00","USD","160","0.106666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/th73cg6tu4lemiziigdn.jpg","false","false","null","2011-04-05T06:11:48-07:00","null","null","null","null","null","24286","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Simply helping to push through a project or two.","[""other""]","Photography Project"
"null","Dance & Theater","/explore/dance-theater","/projects/love-in-the-time-of-gilmore-girls","2015-07-16T23:59:59-07:00","GBP","75","0.15","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qh5e80es555upn6rmk8g.jpg","false","false","null","2015-05-17T09:51:35-07:00","null","null","null","null","null","1272330","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help to take the new play Love in the Time of Gilmore Girls to the Edinburgh Fringe Festival 2015.","[""other""]","Love in the Time of Gilmore Girls "
"null","Tabletop Games","/explore/tabletop-games","/projects/escape-from-orodor-the-role-playing-game","2019-06-30T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mgdvlalrluh7ygaauzme.jpg","false","false","null","2019-05-01T00:00:00-07:00","null","null","null","null","null","2489540","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The role-playing game based on TNG system","[""adventure"",""fantasy"",""community""]","Escape from Orodor: the Role-playing Game"
"null","Transportation","/explore/transportation","/projects/the-airless-let-the-world-be-your-playground","2019-06-01T23:59:59-07:00","USD","2258","0.1129","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/t6j5wjbyyfxo0s24mj5u.jpg","false","false","null","2019-05-18T00:00:00-07:00","null","null","null","null","production","2480812","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Zero Comprise Next-Gen 50 Mi Electric Skateboard
World's First Full Size Deck with All-Terrain Tires","[""skateboards"",""scooters"",""e-bikes""]","The Airless - Let The World Be Your Playground"
"null","Human Rights","/explore/human-rights","/projects/caabs-worldwide-child-safety-initiative","2014-11-27T23:59:59-08:00","USD","231","0.00132","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/htro2yg1zbkmfcgfeayd.jpg","false","false","null","2014-09-28T17:40:45-07:00","null","null","null","null","null","955614","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We're having to raise funds because funding for child safety does not get the priority it deserves.","[""other""]","CAABS WORLDWIDE CHILD SAFETY INITIATIVE"
"null","Dance & Theater","/explore/dance-theater","/projects/absolutely-fabulous-sex-small-opening","2016-04-18T23:59:59-07:00","USD","775","0.31","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vebgz3f6oyyv5kcqsqdu.jpg","false","false","null","2016-04-11T00:13:25-07:00","null","null","null","null","null","1714327","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","San Francisco's Hottest Live TV Show Returns!","[""comedy""]","Absolutely Fabulous: SEX & SMALL OPENING!"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/volta-the-1st-video-platform-for-a-greener-world","2017-04-21T23:59:59-07:00","EUR","8770","0.250571428571","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dsaaq0jhu9brlcolfcjc.jpg","false","false","null","2017-03-17T01:45:20-07:00","null","null","null","null","null","2050500","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support the first online video platform for sustainable & green inspiration. Share your own ideas!","[""community"",""social innovations""]","Volta: the 1st video platform for a greener world"
"null","Phones & Accessories","/explore/phones-accessories","/projects/privacy-on-top-internet-privacy-made-easy","2016-03-09T23:59:59-08:00","USD","2640","0.1056","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zfnrr8h350hkhqy0wrvz.jpg","false","false","null","2016-01-09T20:44:34-08:00","null","null","null","null","null","1588746","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A fully loaded Wi-Fi Tor router for privacy & security to all your home devices","[""security""]","Privacy On Top - Internet privacy made easy "
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/foldawayhook-folding-brass-door-opener-tool","2020-05-21T23:59:59-07:00","USD","12176","2.0282","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nu9oshzxftvl3mdzy3te.jpg","true","false","null","2020-04-28T00:00:00-07:00","null","null","null","null","null","2596236","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Folding door opener, button pusher, box opener, touchscreen and keypad tool.","[""design"",""keychains"",""safety"",""knives"",""security""]","FoldAwayHook: Folding Brass Door Opener Tool"
"null","Comics","/explore/comics","/projects/tainted-uncover-the-truth","2020-06-09T23:59:59-07:00","CAD","4413","1.189714285714","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/slaqdafrlv0gg84aw9cl.jpg","true","false","null","2020-05-05T00:00:00-07:00","null","null","null","null","null","2561493","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Creek Wilden has a secret. To unlock it, she'll be tested to her brink & fight an ancient cult!","[""adventure"",""fantasy"",""suspense"",""women"",""indie""]","TAINTED - UNCOVER THE TRUTH"
