bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/art-lamp-a-creative-lamp-with-1000-shapes","2017-10-04T23:59:59-07:00","USD","3123","2.192","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vdmvb30ieapthgrnc4it.jpg","false","false","null","2017-09-04T09:48:28-07:00","null","null","null","null","prototype","2203524","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Decorative Lamp that can be uniquely shaped by each individual user. Be creative and go nuts with it","[""other""]","Art Lamp: A creative Lamp with 1000 shapes"
"null","Comics","/explore/comics","/projects/vic-carrabotta-s-legacy-starlady-comics","2017-04-25T23:59:59-07:00","USD","1535","0.127916666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/a0fycgy9acvatc59c4nc.jpg","false","false","null","2017-02-24T08:54:01-08:00","null","null","null","null","null","1363323","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help a Marine Veteran and former Marvel artist fund his comic book and fulfill his legacy!","[""other""]","Vic Carrabotta's Legacy: Starlady Comics"
"null","Home","/explore/home","/projects/help-me-fund-my-mexican-travel","2017-04-19T23:59:59-07:00","USD","35","0.05","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zl0if1y6t0cjjxrmzluc.jpg","false","false","null","2017-03-20T04:35:24-07:00","null","null","null","null","null","2069792","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Im travelling to Mexico for 2 months and need a little favour.","[""other""]","Help me fund my Mexican travel!"
"null","Music","/explore/music","/projects/pandemonium-piazzolla-tango-cd-crowdfunding","2021-01-31T23:59:59-08:00","EUR","499","0.166333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/py3knegsc4u2cgzpim78.jpg","false","false","null","2020-12-22T00:00:00-08:00","null","null","null","null","null","2650509","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support me to produce, release and promote a  new cd to tribute 100 years of Piazzolla´s birthday","[""recording"",""music video"",""design"",""album""]","PANDEMONIUM : PIAZZOLLA TANGO CD CROWDFUNDING"
"null","Writing & Publishing","/explore/writing-publishing","/projects/abstract-theory-of-the-structure-of-matter","2015-07-12T23:59:59-07:00","USD","105","0.002625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x4lrzi7irdjfxlwwwyuh.jpg","false","false","null","2015-05-13T09:11:40-07:00","null","null","null","null","null","1252124","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A new theory of the structure of matter. Built on the principle of relativity.","[""other""]","Abstract theory of the structure of matter."
"null","Music","/explore/music","/projects/dhaval-s-first-ep","2019-02-13T23:59:59-08:00","USD","3265","0.653","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hyyxe0ch4ycgvyto5ljl.jpg","false","false","null","2018-12-15T00:00:00-08:00","null","null","null","null","null","2445835","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This EP has been a labor of love and inspiration. Thanks for your support.","[""album"",""indie"",""software"",""design""]","Dhaval's First EP"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/the-mystery-mountain-project","2018-06-13T23:59:59-07:00","CAD","3127","0.446714285714","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fx1pgi90ydzebnv2bse5.jpg","false","false","null","2018-05-23T06:50:41-07:00","null","null","null","null","null","2377193","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We're raising funds to re-enact a legendary Canadian mountaineering expedition from the 1920s.","[""adventure"",""camping"",""documentary"",""hiking""]","The Mystery Mountain Project"
"null","Health & Fitness","/explore/health-fitness","/projects/asthma-affects-1-5-children-in-imperial-easy-fix","2016-02-22T00:00:00-08:00","USD","684","0.01368","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y6fjpcke6dljxviskdpc.jpg","false","false","null","2015-11-22T13:20:26-08:00","null","null","null","null","null","1517727","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Our air is so bad that 20% of us have asthma. Help us seal the dirt roads & lots around our schools.","[""other""]","Asthma affects 1:5 children in Imperial. Easy Fix."
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/peoplewatching-season-2-ten-more-episodes","2017-09-25T23:59:59-07:00","USD","23942","0.47884","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j7gwdabpnst9zinqls8a.jpg","false","false","null","2017-07-27T12:17:58-07:00","null","null","null","null","null","2165257","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An award-winning web series from Winston Rowntree.","[""other""]","peopleWatching season 2 - Ten more episodes!"
"null","Home","/explore/home","/projects/molise-in-a-box","2016-08-13T23:59:59-07:00","EUR","305","0.0305","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jwty8jf6hibulitscjcp.jpg","false","false","null","2016-06-14T12:48:28-07:00","null","null","null","null","null","1771012","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We would love to bring a bit of Regione Molise into your home – and to bring you into ours!","[""other""]","Molise in a Box"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/imagine-violet-presents-origin-capsule-collection","2021-03-27T23:59:59-07:00","CAD","930","0.124","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/chnvcbabhtidazbjkeds.jpg","false","false","null","2021-01-26T00:00:00-08:00","null","null","null","null","null","2650087","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Clothes you can be proud to wear.","[""clothing"",""design"",""women"",""female founders"",""community""]","Imagine Violet Presents-Origin: Capsule Collection"
"null","Wellness","/explore/wellness","/projects/pausenow-sf-bay-area-1st-mobile-meditation-center","2017-03-17T23:59:59-07:00","USD","14359","0.598291666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w1szwm15p4b9inwhugbx.jpg","false","false","null","2017-02-08T04:12:08-08:00","null","null","null","null","null","1991659","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bringing moments of peace to companies, businesses, organizations and individuals.","[""other""]","PauseNow: SF Bay Area 1st Mobile Meditation Center"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/dating-now","2018-01-25T23:59:59-08:00","USD","3530","0.117666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bhr9a57t9lkr87fk04z2.jpg","false","false","null","2017-12-04T13:38:37-08:00","null","null","null","null","null","2282329","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A young black woman navigates fuckboys, thirst traps, and more on her misadventures through dating.","[""founders of color""]","Dating Now"
"null","Writing & Publishing","/explore/writing-publishing","/projects/that-girl-on-tv-could-be-me-latinx-kids-book","2020-10-09T23:59:59-07:00","USD","2795","0.465833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mzvljhqziqlnqkpqkiru.jpg","false","false","null","2020-09-09T00:00:00-07:00","null","null","null","null","null","2627846","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This is the 1st American storybook on making a career in TV news... all from a Latinx perspective!","[""books"",""indie"",""family"",""founders of color"",""kids""]","That Girl on TV Could Be Me! Latinx kids book"
"null","Music","/explore/music","/projects/janelle-arthur-new-music-campaign","2021-02-20T23:59:59-08:00","USD","2675","0.13375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/k8ymaa3mcpnt5u17mv5v.jpg","false","false","null","2021-01-21T00:00:00-08:00","null","null","null","null","null","2655210","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Raising money to release and market new music in 2021","[""music video"",""album"",""recording""]","Janelle Arthur New Music Campaign"
"null","Health & Fitness","/explore/health-fitness","/projects/audible-yoga-app-your-yoga-practice-in-your-phone","2017-04-02T23:59:59-07:00","USD","2364","0.2955","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ivjjgngbdmxi84v0ldae.jpg","false","false","null","2017-02-01T10:24:33-08:00","null","null","null","null","null","1844082","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us create the yoga app that makes a daily yoga practice with your teacher work in real life!","[""yoga""]","Audible Yoga App: Your Yoga Practice in Your Phone"
"null","Wellness","/explore/wellness","/projects/fighting-dementia-in-singapore--3","2017-07-08T23:59:59-07:00","USD","3048","0.6096","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tsrmwaioarya5muhmqil.jpg","false","false","null","2017-05-29T04:39:49-07:00","null","null","null","null","null","2129347","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hua Hee, a SG heritage card game designed to fight dementia & bring generations together","[""other""]","Fighting Dementia in Singapore"
"null","Food & Beverages","/explore/food-beverages","/projects/the-grind-coffee-bagel-cafe","2020-01-26T23:59:59-08:00","USD","4870","0.0974","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sldsa0r4gp6mdqm8i7nh.jpg","false","false","null","2019-11-27T00:00:00-08:00","null","null","null","null","null","2554356","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","'The Grind' is a cafe startup, looking to raise capital & move forward with our exciting plans!","[""coffee"",""books"",""community"",""students"",""design""]","'The Grind' Coffee & Bagel Cafe"
"null","Food & Beverages","/explore/food-beverages","/projects/this-cafe-will-revolutionize-the-vegan-industry","2018-01-14T23:59:59-08:00","USD","245","0.0049","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uaefspuntwiyn91oq54g.jpg","false","false","null","2017-11-20T00:14:25-08:00","null","null","null","null","concept","2260103","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Join us on an awesome journey to launch the very 1st  Vegan Wellness drive through cafe in S.Africa","[""vegan"",""coffee""]","This Cafe will revolutionize the Vegan industry"
"null","Home","/explore/home","/projects/spytrap-privacy-protection-electronic-earmuffs","2020-02-18T23:59:59-08:00","USD","643","0.007144444444","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zi9iwd6jton8rmbkugsz.jpg","false","false","null","2019-12-20T00:00:00-08:00","null","null","null","null","concept","2526189","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Alexa is listening. Protect your Privacy.  Get SPYTRAP Electronic  ""EARMUFFS.""","[""security"",""smart home"",""iot"",""recording"",""family""]","SPYTRAP Privacy Protection - Electronic Earmuffs"
"null","Dance & Theater","/explore/dance-theater","/projects/mariko-s-magical-mix-a-dance-adventure","2015-09-30T23:59:59-07:00","USD","3840","0.384","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/waufcqy8t6otxdfe8gfx.jpg","false","false","null","2015-09-01T14:04:24-07:00","null","null","null","null","null","1394112","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Two innovative forces in performance collaborate this fall to produce new work for young audiences.","[""other""]","Mariko’s Magical Mix: A Dance Adventure"
"null","Transportation","/explore/transportation","/projects/electro-magnetic-windows-tinting","2016-01-17T23:59:59-08:00","USD","915","0.183","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/p1il5zn80gxxlli3mvsi.jpg","false","false","null","2016-01-02T16:12:12-08:00","null","null","null","null","null","1588974","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Change Car Windows from Transparent To Tinted/Opaque with just a touch of the Remote.","[""cars""]","Electro Magnetic Windows Tinting"
"null","Transportation","/explore/transportation","/projects/the-phantom-direct-drive-electric-skateboard","2021-01-13T23:59:59-08:00","USD","379889","717.738","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tif0u6spo5xfps8x8y3e.jpg","true","false","null","2020-11-14T00:00:00-08:00","null","null","null","null","shipping","2642287","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","30 MPH, 30 Mile Range. Next Gen 21700 Lithium Battery and Carbon Fiber Drop Deck You Can Count On.","[""skateboards"",""bikes"",""motorcycles"",""scooters"",""e-bikes""]","The Phantom Direct Drive Electric Skateboard"
"null","Productivity","/explore/productivity","/projects/nixpod-linux-pc-with-4k-ultra-hd","2018-05-31T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jk5cux46phxmqkb7ybgu.jpg","false","false","null","2018-04-16T14:01:57-07:00","null","null","null","null","concept","2366626","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A perfect device for your Productivity, Development and Home Networking needs.","[""computers"",""smart home"",""apps""]","Nixpod Linux PC with 4K Ultra HD"
"null","Phones & Accessories","/explore/phones-accessories","/projects/smartcoby-world-s-smallest-lightest-powerbank","2020-03-07T23:59:59-08:00","USD","2714","0.904666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jv07eacvmloj5bzjmmey.jpg","false","false","null","2020-02-06T00:00:00-08:00","null","null","null","null","prototype","2568698","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The world’s smallest and lightest power bank, a business card-sized battery.","[""batteries"",""iphone""]","SMARTCOBY: World’s Smallest & Lightest Powerbank"
